case_id,requested_time_min_s,seaward_distance_m,landward_distance_m,side,zone,rank,point_id,max_displayed_speed_mps,max_frame_index,max_time_s,displayed_frame_count,x_m,y_m,shoreline_distance_m,b0_m,b_current_at_max_m,h_at_max_m,dynamic_wet_at_max,u_at_max_mps,v_at_max_mps,source_topo_id,native_dx_m,native_dy_m,effective_resolution_m,source_precedence_rank,colorbar_fraction_at_max,colorbar_saturated_at_max
aqaba_lse_c10_angm40,900,1000,500,west,seaward,4,690681,4.78343911835,47,1260,1,60804.875,3162555.25,28.3875132737,-1.53899449464,-1.64542639256,1.04027926922,true,4.14717960358,2.38373470306,topo-bathy.tt3,30,30,30,1,0.115244016835,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,5,690752,4.78275296333,46,1140,1,60774.8632812,3162585.25,1.87209746295,-0.168610828491,-0.225825756788,0.386170595884,true,4.50189065933,1.61483943462,topo-bathy.tt3,30,30,30,1,0.115227485788,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,6,690609,4.70389224839,47,1260,1,60804.875,3162525.25,25.0747497148,-1.25163369181,-1.36513602734,1.06115198135,true,4.22016048431,2.07770252228,topo-bathy.tt3,30,30,30,1,0.113327550336,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,7,790041,4.66614006046,49,1500,1,74429.953125,3199409,100.099446477,-3.74794553111,-3.64869457483,0.885023415089,true,0.706429243088,-4.61235523224,topo-bathy.tt3,30,30,30,1,0.112418013563,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,8,727528,4.50387201358,46,1140,2,68217.6328125,3175910.25,11.1310249722,-0.585240628938,-0.808614224195,0.269385963678,true,4.49630355835,0.260993152857,topo-bathy.tt3,30,30,30,1,0.108508604231,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,9,683175,4.49340367499,44,900,1,60984.9414062,3159824.25,18.4498032046,-1.95726156246,-1.73530414701,0.246464282274,true,4.11188745499,1.81192111969,topo-bathy.tt3,30,30,30,1,0.108256397951,false
aqaba_lse_c10_angm40,900,1000,500,west,seaward,10,643458,4.48394988228,44,900,1,53692.2265625,3147309.5,19.3900022669,-2.09528411652,-1.74021095037,1.16760599613,true,3.32296609879,3.0105984211,topo-bathy.tt3,30,30,30,1,0.108028634407,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,1,738308,15.4424089415,44,900,2,87544.8359375,3179841.75,9.14002827672,1.13133585126,-0.767416805029,0.312130540609,true,-14.7329072952,-4.62703323364,topo-bathy.tt3,30,30,30,1,0.29436756817,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,2,741153,14.5555561902,44,900,1,88115.046875,3180682,2.2258653012,1.77427948704,-2.10649985075,1.31030130386,true,6.4664812088,13.0402774811,topo-bathy.tt3,30,30,30,1,0.27746213012,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,3,738307,13.5139710909,47,1260,2,87514.8203125,3179841.75,10.8480304157,-13.6116686056,-0.767416805029,1.05805802345,true,-10.0972585678,-8.98180294037,topo-bathy.tt3,30,30,30,1,0.257607140273,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,4,725141,13.1725895713,45,1020,24,87995,3175160,46.818200599,-61.9251386854,-2.84279364347,1.96023738384,true,5.5802822113,-11.9322071075,topo-bathy.tt3,30,30,30,1,0.251099629165,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,5,731546,12.9129095554,58,2580,3,87364.765625,3177500.75,17.5075255352,-9.48105934859,-6.04735815525,4.14275789261,true,5.79199075699,-11.5410604477,topo-bathy.tt3,30,30,30,1,0.246149535234,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,6,740737,12.4495748659,46,1140,1,87934.9765625,3180532,6.90316538794,-5.22524039417,-12.142837286,9.66118335724,true,-10.283823967,-7.01675701141,topo-bathy.tt3,30,30,30,1,0.237317318296,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,7,740572,12.1527656264,45,1020,1,87904.96875,3180472,12.9618776041,2.25781619897,0.972867131233,1.11480438709,true,-11.2484674454,-4.60018396378,topo-bathy.tt3,30,30,30,1,0.231659456601,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,8,681027,11.8932364298,49,1500,1,87334.7578125,3159104,20.1598501673,-2.30423130409,-17.6863365173,13.4697389603,true,-10.9203414917,-4.71117973328,topo-bathy.tt3,30,30,30,1,0.226712237629,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,9,731466,11.3598930727,50,1620,5,87424.7890625,3177470.75,0.295106192778,-3.50663634554,-1.1371538043,0.593541920185,true,6.1386680603,-9.55844783783,topo-bathy.tt3,30,30,30,1,0.216545495664,false
aqaba_lsf_nc10_angm30,900,1000,500,east,combined_coastal,10,738204,11.0084845445,48,1380,1,87484.8125,3179811.75,9.1804923033,-15.1851801715,-1.18946015835,0.627726078033,true,-9.66442394257,-5.27120876312,topo-bathy.tt3,30,30,30,1,0.20984684688,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,1,738308,15.4424089415,44,900,2,87544.8359375,3179841.75,9.14002827672,1.13133585126,-0.767416805029,0.312130540609,true,-14.7329072952,-4.62703323364,topo-bathy.tt3,30,30,30,1,0.29436756817,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,2,741153,14.5555561902,44,900,1,88115.046875,3180682,2.2258653012,1.77427948704,-2.10649985075,1.31030130386,true,6.4664812088,13.0402774811,topo-bathy.tt3,30,30,30,1,0.27746213012,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,3,740572,12.1527656264,45,1020,1,87904.96875,3180472,12.9618776041,2.25781619897,0.972867131233,1.11480438709,true,-11.2484674454,-4.60018396378,topo-bathy.tt3,30,30,30,1,0.231659456601,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,4,738864,10.3188122496,45,1020,1,87724.8984375,3179991.75,8.89875343502,2.8099207582,2.09547755122,0.479522019625,true,-9.66729450226,-3.60850429535,topo-bathy.tt3,30,30,30,1,0.196700118475,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,5,740154,9.79847950825,44,900,1,87904.96875,3180351.75,6.31310152562,2.43972689502,2.27860437334,0.160530224442,true,-9.63757514954,1.76843035221,topo-bathy.tt3,30,30,30,1,0.186781388548,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,6,680864,9.20121406934,54,2100,3,87334.7578125,3159074,9.44200829548,2.52213868718,0.460308253765,0.560885608196,true,-4.80555486679,-7.84659051895,topo-bathy.tt3,30,30,30,1,0.175396145774,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,7,680210,9.00081122138,55,2220,1,87274.734375,3158954,4.55943262884,3.50611558021,2.10720479488,0.707950949669,true,-7.69851350784,-4.66342067719,topo-bathy.tt3,30,30,30,1,0.171576009989,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,8,679375,8.91197581934,59,2700,12,87214.7109375,3158803.75,15.5781612201,2.36863548788,-0.966032415628,0.503378450871,true,-1.80763852596,-8.72672653198,topo-bathy.tt3,30,30,30,1,0.169882604422,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,9,679371,8.47472994155,56,2340,8,87094.6640625,3158803.75,15.7382708507,3.78442205853,-0.0898583233356,0.334455251694,true,-3.11391305923,7.88191556931,topo-bathy.tt3,30,30,30,1,0.161547699795,false
aqaba_lsf_nc10_angm30,900,1000,500,east,landward_inundated,10,681035,8.19606665447,50,1620,2,87574.84375,3159104,10.9039972578,1.97509316051,-0.744032151997,0.644595146179,true,4.42750167847,6.8972992897,topo-bathy.tt3,30,30,30,1,0.156235741378,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,1,738307,13.5139710909,47,1260,2,87514.8203125,3179841.75,10.8480304157,-13.6116686056,-0.767416805029,1.05805802345,true,-10.0972585678,-8.98180294037,topo-bathy.tt3,30,30,30,1,0.257607140273,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,2,725141,13.1725895713,45,1020,24,87995,3175160,46.818200599,-61.9251386854,-2.84279364347,1.96023738384,true,5.5802822113,-11.9322071075,topo-bathy.tt3,30,30,30,1,0.251099629165,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,3,731546,12.9129095554,58,2580,3,87364.765625,3177500.75,17.5075255352,-9.48105934859,-6.04735815525,4.14275789261,true,5.79199075699,-11.5410604477,topo-bathy.tt3,30,30,30,1,0.246149535234,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,4,740737,12.4495748659,46,1140,1,87934.9765625,3180532,6.90316538794,-5.22524039417,-12.142837286,9.66118335724,true,-10.283823967,-7.01675701141,topo-bathy.tt3,30,30,30,1,0.237317318296,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,5,681027,11.8932364298,49,1500,1,87334.7578125,3159104,20.1598501673,-2.30423130409,-17.6863365173,13.4697389603,true,-10.9203414917,-4.71117973328,topo-bathy.tt3,30,30,30,1,0.226712237629,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,6,731466,11.3598930727,50,1620,5,87424.7890625,3177470.75,0.295106192778,-3.50663634554,-1.1371538043,0.593541920185,true,6.1386680603,-9.55844783783,topo-bathy.tt3,30,30,30,1,0.216545495664,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,7,738204,11.0084845445,48,1380,1,87484.8125,3179811.75,9.1804923033,-15.1851801715,-1.18946015835,0.627726078033,true,-9.66442394257,-5.27120876312,topo-bathy.tt3,30,30,30,1,0.20984684688,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,8,739089,10.715866706,46,1140,1,87754.9140625,3180051.75,1.89518181015,-3.59458184403,-7.75050604343,6.11322307587,true,-8.2223777771,-6.87184858322,topo-bathy.tt3,30,30,30,1,0.204268882856,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,9,740571,10.620269637,47,1260,1,87874.9609375,3180472,12.2624967584,-26.1955282586,0.972867310047,0.922193706036,true,-9.44815254211,-4.85000419617,topo-bathy.tt3,30,30,30,1,0.20244658448,false
aqaba_lsf_nc10_angm30,900,1000,500,east,seaward,10,731789,10.3947492941,55,2220,2,87274.734375,3177590.75,10.7812204655,-6.53108994574,-3.7357943058,2.71942687035,true,2.41644406319,-10.1099758148,topo-bathy.tt3,30,30,30,1,0.1981476519,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,1,834711,4.32988240976,51,1740,22,79621.8828125,3215074.75,0.860570865966,2.34534468628,-0.580422073603,0.325723946095,true,-1.59962141514,-4.02356719971,topo-bathy.tt3,30,30,30,1,0.0825374434944,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,2,746969,3.84707872211,44,900,1,71098.7109375,3182692.75,22.7669878283,-2.43273204259,-1.95280861855,0.313673257828,true,3.82453989983,-0.415823578835,topo-bathy.tt3,30,30,30,1,0.0733341030067,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,3,811717,3.76574160072,44,900,1,75540.359375,3207302,23.6789618228,0.90134012146,0.916075527668,0.781078159809,true,0.904613316059,3.65547323227,topo-bathy.tt3,30,30,30,1,0.0717836317873,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,4,744437,3.73802382684,46,1140,2,70678.5546875,3181822.5,6.00226126349,-0.594520327097,-0.141043438343,0.137824863195,true,1.97194027901,-3.17557454109,topo-bathy.tt3,30,30,30,1,0.0712552677396,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,5,778142,3.71416763452,44,900,1,73049.4375,3194967.25,18.503316075,-1.23406289663,-1.32612401247,0.554738402367,true,3.61131739616,-0.868002235889,topo-bathy.tt3,30,30,30,1,0.0708005142524,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,6,704923,3.1703576157,44,900,2,62995.6914062,3168047.25,34.7844229804,-1.84348791206,-1.64653080702,0.531947076321,true,2.84069633484,-1.40769731998,topo-bathy.tt3,30,30,30,1,0.0604342538203,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,7,720855,3.16193121734,47,1260,3,67017.1875,3173719.5,50.3335813117,-2.15533883311,-1.45484605432,0.989402711391,true,0.195899412036,-3.15585684776,topo-bathy.tt3,30,30,30,1,0.0602736274307,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,8,768995,3.15148075747,44,900,2,72959.3984375,3191005.75,30.4159710565,-2.71684348074,-2.81244814396,1.06990623474,true,2.59846806526,1.78319787979,topo-bathy.tt3,30,30,30,1,0.0600744178079,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,9,742393,3.1169101818,48,1380,2,70198.375,3181102.25,16.1076382986,-1.23357952765,-1.47995769978,0.856550991535,true,-1.29578638077,-2.83479571342,topo-bathy.tt3,30,30,30,1,0.059415423714,false
aqaba_lsf_nc10_angm30,900,1000,500,west,combined_coastal,10,790916,3.04608422122,46,1140,1,74369.9296875,3199469,17.2769325972,-0.865497332976,-1.15874293447,0.861835181713,true,0.598986208439,-2.98661088943,topo-bathy.tt3,30,30,30,1,0.0580653192155,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,1,834711,4.32988240976,51,1740,22,79621.8828125,3215074.75,0.860570865966,2.34534468628,-0.580422073603,0.325723946095,true,-1.59962141514,-4.02356719971,topo-bathy.tt3,30,30,30,1,0.0825374434944,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,2,811717,3.76574160072,44,900,1,75540.359375,3207302,23.6789618228,0.90134012146,0.916075527668,0.781078159809,true,0.904613316059,3.65547323227,topo-bathy.tt3,30,30,30,1,0.0717836317873,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,3,836077,2.95675909062,67,3600,10,79681.90625,3215735,1.1103691946,1.61538938814,-2.03237184882,1.85724067688,true,-0.73793721199,2.86319279671,topo-bathy.tt3,30,30,30,1,0.0563625783043,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,4,836139,2.95675909062,67,3600,3,79681.90625,3215765,4.57057922737,0.778625697766,-2.03237184882,1.85724067688,true,-0.73793721199,2.86319279671,topo-bathy.tt3,30,30,30,1,0.0563625783043,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,5,794047,2.55060057389,44,900,1,75360.296875,3200489.25,15.0715692017,0.914009085185,-0.857329785824,1.06829369068,true,2.53469824791,0.284373134375,topo-bathy.tt3,30,30,30,1,0.048620269749,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,6,689380,2.54873363897,48,1380,1,61044.9648438,3162075,7.15392010691,0.676510630785,-1.96846073866,1.16144824028,true,2.50085902214,-0.491678059101,topo-bathy.tt3,30,30,30,1,0.0485846817074,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,7,692962,2.47917071799,44,900,7,60804.875,3163575.5,39.2889229271,4.19665218012,-0.278678190894,0.290621638298,true,2.47158622742,-0.193775564432,topo-bathy.tt3,30,30,30,1,0.0472586536271,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,8,793829,2.47185688873,45,1020,1,75300.2734375,3200399.25,22.0289527904,1.3688424755,-0.808003604412,0.306308090687,true,2.28144073486,0.95136988163,topo-bathy.tt3,30,30,30,1,0.0471192353446,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,9,743136,2.46484980367,46,1140,1,70348.4296875,3181372.25,12.3000433362,0.711885707883,-0.295666903257,0.492048293352,true,2.45862746239,0.17503015697,topo-bathy.tt3,30,30,30,1,0.0469856643067,false
aqaba_lsf_nc10_angm30,900,1000,500,west,landward_inundated,10,795422,2.40055278774,44,900,2,75390.3046875,3200999.5,23.1895288689,1.11083880717,-0.242557346821,1.14236235619,true,-2.39372634888,0.180908411741,topo-bathy.tt3,30,30,30,1,0.0457600163984,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,1,746969,3.84707872211,44,900,1,71098.7109375,3182692.75,22.7669878283,-2.43273204259,-1.95280861855,0.313673257828,true,3.82453989983,-0.415823578835,topo-bathy.tt3,30,30,30,1,0.0733341030067,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,2,744437,3.73802382684,46,1140,2,70678.5546875,3181822.5,6.00226126349,-0.594520327097,-0.141043438343,0.137824863195,true,1.97194027901,-3.17557454109,topo-bathy.tt3,30,30,30,1,0.0712552677396,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,3,778142,3.71416763452,44,900,1,73049.4375,3194967.25,18.503316075,-1.23406289663,-1.32612401247,0.554738402367,true,3.61131739616,-0.868002235889,topo-bathy.tt3,30,30,30,1,0.0708005142524,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,4,704923,3.1703576157,44,900,2,62995.6914062,3168047.25,34.7844229804,-1.84348791206,-1.64653080702,0.531947076321,true,2.84069633484,-1.40769731998,topo-bathy.tt3,30,30,30,1,0.0604342538203,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,5,720855,3.16193121734,47,1260,3,67017.1875,3173719.5,50.3335813117,-2.15533883311,-1.45484605432,0.989402711391,true,0.195899412036,-3.15585684776,topo-bathy.tt3,30,30,30,1,0.0602736274307,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,6,768995,3.15148075747,44,900,2,72959.3984375,3191005.75,30.4159710565,-2.71684348074,-2.81244814396,1.06990623474,true,2.59846806526,1.78319787979,topo-bathy.tt3,30,30,30,1,0.0600744178079,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,7,742393,3.1169101818,48,1380,2,70198.375,3181102.25,16.1076382986,-1.23357952765,-1.47995769978,0.856550991535,true,-1.29578638077,-2.83479571342,topo-bathy.tt3,30,30,30,1,0.059415423714,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,8,790916,3.04608422122,46,1140,1,74369.9296875,3199469,17.2769325972,-0.865497332976,-1.15874293447,0.861835181713,true,0.598986208439,-2.98661088943,topo-bathy.tt3,30,30,30,1,0.0580653192155,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,9,763737,3.03400720968,54,2100,5,72779.3359375,3189025,19.6115325055,-1.67084527947,-1.29726421833,0.673680841923,true,2.54290103912,1.65494835377,topo-bathy.tt3,30,30,30,1,0.0578351038048,false
aqaba_lsf_nc10_angm30,900,1000,500,west,seaward,10,719763,2.97946152749,48,1380,4,66356.9453125,3173419.25,53.4724938324,-2.23437136088,-1.48982936144,0.90428674221,true,0.147747263312,-2.97579598427,topo-bathy.tt3,30,30,30,1,0.0567953385789,false
