case_id,requested_time_min_s,effective_first_selected_time_s,frame_index,time_s,seaward_distance_m,landward_distance_m,side,zone,candidate_count_before_global_sampling,displayed_arrow_count,displayed_speed_max_mps,displayed_top10_mean_speed_mps,displayed_top10_count,displayed_max_point_id,displayed_max_x_m,displayed_max_y_m,displayed_max_u_mps,displayed_max_v_mps,displayed_max_h_m,displayed_max_m,displayed_max_b0_m,displayed_max_b_current_m,displayed_max_shoreline_distance_m,displayed_max_static_zone,displayed_max_dynamic_wet,displayed_max_source_topo_id,displayed_max_native_dx_m,displayed_max_native_dy_m,displayed_max_effective_resolution_m,displayed_max_source_precedence_rank,colorbar_fraction,colorbar_saturated
aqaba_lsb_nc10_angm20,900,900,50,1620,1000,500,east,seaward,177405,268,14.3562594134,11.3439713457,10,674873,86374.3984375,3157993.5,13.8807563782,3.66425800323,0.846881568432,0,-25.442392291,-1.41242170334,12.795287096,seaward,true,topo-bathy.tt3,30,30,30,1,0.488919629579,false
aqaba_lsb_nc10_angm20,900,900,50,1620,1000,500,east,landward_inundated,177405,59,15.7867097221,11.9109299688,10,666627,85293.9921875,3155472.5,-3.21906590462,15.4550256729,0.238544985652,0,3.20177259788,-0.0565033257008,12.8477645188,landward,true,topo-bathy.tt3,30,30,30,1,0.53763533016,false
aqaba_lsb_nc10_angm20,900,900,50,1620,1000,500,east,combined_coastal,177405,327,15.7867097221,13.3087660255,10,666627,85293.9921875,3155472.5,-3.21906590462,15.4550256729,0.238544985652,0,3.20177259788,-0.0565033257008,12.8477645188,landward,true,topo-bathy.tt3,30,30,30,1,0.53763533016,false
aqaba_lsb_nc10_angm20,900,900,50,1620,1000,500,west,seaward,177405,273,7.9548959366,4.31242571033,10,648949,53992.3398438,3149410.25,6.98052310944,-3.8147957325,0.511948108673,0,-1.23387421195,0.389792323112,7.96283319121,seaward,true,topo-bathy.tt3,30,30,30,1,0.270913520205,false
aqaba_lsb_nc10_angm20,900,900,50,1620,1000,500,west,landward_inundated,177405,125,5.55434579825,2.77875511643,10,690681,60774.8632812,3162555.25,5.44848108292,1.07926416397,0.54327327013,0,0.0217326268008,-0.0529137849808,1.44066609589,landward,true,topo-bathy.tt3,30,30,30,1,0.189159906633,false
aqaba_lsb_nc10_angm20,900,900,50,1620,1000,500,west,combined_coastal,177405,398,7.9548959366,4.53860867803,10,648949,53992.3398438,3149410.25,6.98052310944,-3.8147957325,0.511948108673,0,-1.23387421195,0.389792323112,7.96283319121,seaward,true,topo-bathy.tt3,30,30,30,1,0.270913520205,false
aqaba_lsb_nc10_angm20,900,900,51,1740,1000,500,east,seaward,173275,269,15.8351454551,10.7943383615,10,663720,84603.7421875,3154512.25,14.7047185898,5.87563467026,2.41697955132,0,-2.2486919569,-5.5644903183,5.9491496781,seaward,true,topo-bathy.tt3,30,30,30,1,0.539284867129,false
aqaba_lsb_nc10_angm20,900,900,51,1740,1000,500,east,landward_inundated,173275,52,27.7789975221,12.9833661242,10,656080,83883.46875,3151871.25,3.51830554008,-27.5552940369,0.00312534742989,0,3.10748887676,0.298270724481,3.31039869469,landward,true,topo-bathy.tt3,30,30,30,1,0.946047071698,false
aqaba_lsb_nc10_angm20,900,900,51,1740,1000,500,east,combined_coastal,173275,321,27.7789975221,14.4730263201,10,656080,83883.46875,3151871.25,3.51830554008,-27.5552940369,0.00312534742989,0,3.10748887676,0.298270724481,3.31039869469,landward,true,topo-bathy.tt3,30,30,30,1,0.946047071698,false
aqaba_lsb_nc10_angm20,900,900,51,1740,1000,500,west,seaward,173275,298,4.83716503503,3.47566872065,10,684123,61074.9765625,3160184.25,3.25814175606,3.57528710365,0.532648742199,0,-0.89562565763,-0.829168587923,13.6540149924,seaward,true,topo-bathy.tt3,30,30,30,1,0.164735455737,false
aqaba_lsb_nc10_angm20,900,900,51,1740,1000,500,west,landward_inundated,173275,87,4.35142346128,3.08173313981,10,694390,60924.9179688,3164115.75,4.34672927856,-0.202066123486,0.562050282955,0.00592792080715,1.85501008104,-0.514719661325,24.3112363217,landward,true,topo-bathy.tt3,30,30,30,1,0.148192943967,false
aqaba_lsb_nc10_angm20,900,900,51,1740,1000,500,west,combined_coastal,173275,385,4.83716503503,3.76713532971,10,684123,61074.9765625,3160184.25,3.25814175606,3.57528710365,0.532648742199,0,-0.89562565763,-0.829168587923,13.6540149924,seaward,true,topo-bathy.tt3,30,30,30,1,0.164735455737,false
aqaba_lsb_nc10_angm20,900,900,52,1860,1000,500,east,seaward,178768,249,15.532480784,9.19193112013,10,676513,86434.421875,3158293.75,-11.657292366,-10.2647695541,2.5640847683,0,-0.210543844593,-2.05233210325,1.97175893394,seaward,true,topo-bathy.tt3,30,30,30,1,0.528977258818,false
aqaba_lsb_nc10_angm20,900,900,52,1860,1000,500,east,landward_inundated,178768,57,14.7219900628,11.8061695969,10,634232,80552.2265625,3144218.5,-12.5099077225,-7.76139163971,0.580773472786,0,1.85710528978,-1.85952067375,13.5494714555,landward,true,topo-bathy.tt3,30,30,30,1,0.50137502541,false
aqaba_lsb_nc10_angm20,900,900,52,1860,1000,500,east,combined_coastal,178768,306,15.532480784,12.6625053783,10,676513,86434.421875,3158293.75,-11.657292366,-10.2647695541,2.5640847683,0,-0.210543844593,-2.05233210325,1.97175893394,seaward,true,topo-bathy.tt3,30,30,30,1,0.528977258818,false
aqaba_lsb_nc10_angm20,900,900,52,1860,1000,500,west,seaward,178768,264,4.26474964426,3.4297890093,10,694391,60954.9296875,3164115.75,2.91877508163,3.10947608948,0.389376312494,0.0285733379424,-0.656719627279,-0.514719665051,5.50139792757,seaward,true,topo-bathy.tt3,30,30,30,1,0.145241163194,false
aqaba_lsb_nc10_angm20,900,900,52,1860,1000,500,west,landward_inundated,178768,112,3.45577103749,2.36633017966,10,692412,60804.875,3163305.5,3.44042825699,0.325279682875,0.142782226205,6.49593595238e-38,0.818150689925,-1.28712274134,13.0170815394,landward,true,topo-bathy.tt3,30,30,30,1,0.117690426657,false
aqaba_lsb_nc10_angm20,900,900,52,1860,1000,500,west,combined_coastal,178768,376,4.26474964426,3.48377752779,10,694391,60954.9296875,3164115.75,2.91877508163,3.10947608948,0.389376312494,0.0285733379424,-0.656719627279,-0.514719665051,5.50139792757,seaward,true,topo-bathy.tt3,30,30,30,1,0.145241163194,false
aqaba_lsb_nc10_angm20,900,900,53,1980,1000,500,east,seaward,180957,247,11.8934408977,9.11393179852,10,650128,82562.9765625,3149800.5,-11.0720653534,-4.34319067001,12.2033472061,0,-1.25064679959,-15.215066433,5.80346269268,seaward,true,topo-bathy.tt3,30,30,30,1,0.405045391746,false
aqaba_lsb_nc10_angm20,900,900,53,1980,1000,500,east,landward_inundated,180957,53,14.9831368763,10.9114558057,10,666626,85263.984375,3155472.5,2.80090999603,14.7190113068,0.394506633282,0,3.49056520546,1.02673751116,15.0526631298,landward,true,topo-bathy.tt3,30,30,30,1,0.510268693297,false
aqaba_lsb_nc10_angm20,900,900,53,1980,1000,500,east,combined_coastal,180957,300,14.9831368763,12.0772444486,10,666626,85263.984375,3155472.5,2.80090999603,14.7190113068,0.394506633282,0,3.49056520546,1.02673751116,15.0526631298,landward,true,topo-bathy.tt3,30,30,30,1,0.510268693297,false
aqaba_lsb_nc10_angm20,900,900,53,1980,1000,500,west,seaward,180957,278,3.79334942942,3.12470144027,10,675168,60264.6757812,3158053.5,-2.86301898956,2.48849797249,1.67443430424,0,-2.75409212566,-2.68992435932,46.3527556036,seaward,true,topo-bathy.tt3,30,30,30,1,0.1291870636,false
aqaba_lsb_nc10_angm20,900,900,53,1980,1000,500,west,landward_inundated,180957,103,4.51296269436,3.39352080207,10,686602,61345.078125,3161084.75,4.51292467117,-0.0185254681855,0.189671099186,0,3.18888846398,0.466455459595,31.6525461049,landward,true,topo-bathy.tt3,30,30,30,1,0.153694356259,false
aqaba_lsb_nc10_angm20,900,900,53,1980,1000,500,west,combined_coastal,180957,381,4.51296269436,3.62944888011,10,686602,61345.078125,3161084.75,4.51292467117,-0.0185254681855,0.189671099186,0,3.18888846398,0.466455459595,31.6525461049,landward,true,topo-bathy.tt3,30,30,30,1,0.153694356259,false
aqaba_lsb_nc10_angm20,900,900,54,2100,1000,500,east,seaward,184253,268,11.8406322087,8.32762060618,10,731797,87274.734375,3177590.75,9.1161775589,-7.55618143082,1.508654356,0,-6.53108994574,-3.73579406738,10.7812204655,seaward,true,topo-bathy.tt3,30,30,30,1,0.403246928517,false
aqaba_lsb_nc10_angm20,900,900,54,2100,1000,500,east,landward_inundated,184253,53,15.2503097822,12.3599256837,10,653744,83583.359375,3151031,-3.50576400757,-14.8418855667,0.959867477417,0,3.63718949358,-2.05194807053,11.978036355,landward,true,topo-bathy.tt3,30,30,30,1,0.519367586985,false
aqaba_lsb_nc10_angm20,900,900,54,2100,1000,500,east,combined_coastal,184253,321,15.2503097822,12.8483032365,10,653744,83583.359375,3151031,-3.50576400757,-14.8418855667,0.959867477417,0,3.63718949358,-2.05194807053,11.978036355,landward,true,topo-bathy.tt3,30,30,30,1,0.519367586985,false
aqaba_lsb_nc10_angm20,900,900,54,2100,1000,500,west,seaward,184253,278,12.2636008429,4.03471410511,10,670903,57173.5234375,3157033.25,-0.587123572826,12.2495384216,0.00254667457193,0,-0.134212446439,-0.283672726713,3.15420743286,seaward,true,topo-bathy.tt3,30,30,30,1,0.417651632555,false
aqaba_lsb_nc10_angm20,900,900,54,2100,1000,500,west,landward_inundated,184253,103,3.19023950171,2.46405879964,10,609686,49760.7617188,3135725.25,3.18560624123,0.171874821186,0.300440192223,0,0.582604173023,-0.995859086514,11.8623711346,landward,true,topo-bathy.tt3,30,30,30,1,0.108647431795,false
aqaba_lsb_nc10_angm20,900,900,54,2100,1000,500,west,combined_coastal,184253,381,12.2636008429,4.09124675875,10,670903,57173.5234375,3157033.25,-0.587123572826,12.2495384216,0.00254667457193,0,-0.134212446439,-0.283672726713,3.15420743286,seaward,true,topo-bathy.tt3,30,30,30,1,0.417651632555,false
aqaba_lsb_nc10_angm20,900,900,55,2220,1000,500,east,seaward,181904,251,14.7855174202,10.4717717276,10,680380,87244.71875,3158984,10.001999855,10.8890552521,4.26292610168,0,-19.1527015477,-6.58545064926,34.4283159868,seaward,true,topo-bathy.tt3,30,30,30,1,0.503538525744,false
aqaba_lsb_nc10_angm20,900,900,55,2220,1000,500,east,landward_inundated,181904,49,14.021243076,10.2602492063,10,653744,83583.359375,3151031,-3.41501498222,-13.5990047455,1.09260690212,0,3.63718949358,-2.05194807053,11.978036355,landward,true,topo-bathy.tt3,30,30,30,1,0.477510246476,false
aqaba_lsb_nc10_angm20,900,900,55,2220,1000,500,east,combined_coastal,181904,300,14.7855174202,12.1753255947,10,680380,87244.71875,3158984,10.001999855,10.8890552521,4.26292610168,0,-19.1527015477,-6.58545064926,34.4283159868,seaward,true,topo-bathy.tt3,30,30,30,1,0.503538525744,false
aqaba_lsb_nc10_angm20,900,900,55,2220,1000,500,west,seaward,181904,278,3.37132799606,2.7920852163,10,675170,60324.6953125,3158053.5,-0.0431543439627,-3.37105178833,1.04868328571,0,-3.37857983643,-2.97825276852,85.4253035734,seaward,true,topo-bathy.tt3,30,30,30,1,0.114814617621,false
aqaba_lsb_nc10_angm20,900,900,55,2220,1000,500,west,landward_inundated,181904,114,2.33209810062,1.96565482378,10,639358,53182.0351562,3145749,2.31004834175,-0.319934695959,0.397931694984,0,4.10859992775,-0.375271759927,35.9693773365,landward,true,topo-bathy.tt3,30,30,30,1,0.0794223973435,false
aqaba_lsb_nc10_angm20,900,900,55,2220,1000,500,west,combined_coastal,181904,392,3.37132799606,2.7920852163,10,675170,60324.6953125,3158053.5,-0.0431543439627,-3.37105178833,1.04868328571,0,-3.37857983643,-2.97825276852,85.4253035734,seaward,true,topo-bathy.tt3,30,30,30,1,0.114814617621,false
aqaba_lsb_nc10_angm20,900,900,56,2340,1000,500,east,seaward,181899,255,12.0942680655,8.9227949077,10,666617,84993.8828125,3155472.5,-11.5334978104,-3.64002037048,13.4886465073,0,-3.46870112385,-17.0994749069,18.9802112829,seaward,true,topo-bathy.tt3,30,30,30,1,0.411884801767,false
aqaba_lsb_nc10_angm20,900,900,56,2340,1000,500,east,landward_inundated,181899,51,16.3491984186,11.8246357886,10,650129,82592.9921875,3149800.5,-10.8194570541,-12.2570648193,0.852624475956,0,2.70787844508,-3.1873190999,6.13736733955,landward,true,topo-bathy.tt3,30,30,30,1,0.556791557228,false
aqaba_lsb_nc10_angm20,900,900,56,2340,1000,500,east,combined_coastal,181899,306,16.3491984186,12.7357527395,10,650129,82592.9921875,3149800.5,-10.8194570541,-12.2570648193,0.852624475956,0,2.70787844508,-3.1873190999,6.13736733955,landward,true,topo-bathy.tt3,30,30,30,1,0.556791557228,false
aqaba_lsb_nc10_angm20,900,900,56,2340,1000,500,west,seaward,181899,274,3.86610886873,2.92796755892,10,672698,59904.5390625,3157573.25,2.13088417053,-3.22585344315,0.607948839664,0,-1.11641031701,-1.24319392443,32.6050149314,seaward,true,topo-bathy.tt3,30,30,30,1,0.131664973555,false
aqaba_lsb_nc10_angm20,900,900,56,2340,1000,500,west,landward_inundated,181899,107,3.52709909121,2.24378887574,10,677470,60504.7617188,3158473.75,3.52615046501,-0.0817979052663,0.267805427313,0,0.135957706647,-1.0121357739,5.72368132424,landward,true,topo-bathy.tt3,30,30,30,1,0.120119589059,false
aqaba_lsb_nc10_angm20,900,900,56,2340,1000,500,west,combined_coastal,181899,381,3.86610886873,3.11629680162,10,672698,59904.5390625,3157573.25,2.13088417053,-3.22585344315,0.607948839664,0,-1.11641031701,-1.24319392443,32.6050149314,seaward,true,topo-bathy.tt3,30,30,30,1,0.131664973555,false
aqaba_lsb_nc10_angm20,900,900,57,2460,1000,500,east,seaward,177738,255,12.8267547164,8.65113790879,10,677491,86614.484375,3158473.75,-8.82016277313,-9.31291389465,1.14669263363,0,-25.3802207274,-1.49569451809,21.5674378193,seaward,true,topo-bathy.tt3,30,30,30,1,0.436830513022,false
aqaba_lsb_nc10_angm20,900,900,57,2460,1000,500,east,landward_inundated,177738,48,14.7837631966,11.9878292824,10,653743,83553.34375,3151031,-3.40734004974,-14.3857460022,1.15911245346,0,3.09225085227,-2.05194807053,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.503478783557,false
aqaba_lsb_nc10_angm20,900,900,57,2460,1000,500,east,combined_coastal,177738,303,14.7837631966,12.457703582,10,653743,83553.34375,3151031,-3.40734004974,-14.3857460022,1.15911245346,0,3.09225085227,-2.05194807053,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.503478783557,false
aqaba_lsb_nc10_angm20,900,900,57,2460,1000,500,west,seaward,177738,278,3.6119400408,2.76284025712,10,674803,59094.2382812,3157993.5,-3.59836697578,0.312835365534,1.36773467064,0,-0.50347111544,-1.63512530923,27.2509035752,seaward,true,topo-bathy.tt3,30,30,30,1,0.123008949334,false
aqaba_lsb_nc10_angm20,900,900,57,2460,1000,500,west,landward_inundated,177738,105,2.97354317736,2.29591725786,10,729455,67737.4609375,3176690.5,2.94850325584,-0.385081261396,0.323162227869,0,0.616724061929,-0.83765527606,12.0847207038,landward,true,topo-bathy.tt3,30,30,30,1,0.101267578618,false
aqaba_lsb_nc10_angm20,900,900,57,2460,1000,500,west,combined_coastal,177738,383,3.6119400408,2.87159231368,10,674803,59094.2382812,3157993.5,-3.59836697578,0.312835365534,1.36773467064,0,-0.50347111544,-1.63512530923,27.2509035752,seaward,true,topo-bathy.tt3,30,30,30,1,0.123008949334,false
aqaba_lsb_nc10_angm20,900,900,58,2580,1000,500,east,seaward,177568,245,14.5357342961,10.6437679952,10,665484,84783.8046875,3155082.5,-13.4457702637,-5.52257490158,16.7541980743,0,-14.7220649337,-20.6756212711,43.7206574552,seaward,true,topo-bathy.tt3,30,30,30,1,0.495031861927,false
aqaba_lsb_nc10_angm20,900,900,58,2580,1000,500,east,landward_inundated,177568,49,14.5256724141,9.86648581353,10,653743,83553.34375,3151031,-3.39363598824,-14.1236820221,1.0250774622,0,3.09225085227,-2.05194807053,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.494689192469,false
aqaba_lsb_nc10_angm20,900,900,58,2580,1000,500,east,combined_coastal,177568,294,14.5357342961,12.5789955503,10,665484,84783.8046875,3155082.5,-13.4457702637,-5.52257490158,16.7541980743,0,-14.7220649337,-20.6756212711,43.7206574552,seaward,true,topo-bathy.tt3,30,30,30,1,0.495031861927,false
aqaba_lsb_nc10_angm20,900,900,58,2580,1000,500,west,seaward,177568,269,3.25052667544,2.71770218545,10,680509,60744.8515625,3159014,3.02859520912,1.18048071861,0.955522239208,0,-2.28262330006,-1.91579300165,17.5222803269,seaward,true,topo-bathy.tt3,30,30,30,1,0.110700583789,false
aqaba_lsb_nc10_angm20,900,900,58,2580,1000,500,west,landward_inundated,177568,109,3.99531113088,2.06774134956,10,833919,79621.8828125,3215074.75,-1.49152171612,-3.70646381378,0.395701676607,0,2.34534468628,-0.580422073603,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.136065111525,false
aqaba_lsb_nc10_angm20,900,900,58,2580,1000,500,west,combined_coastal,177568,378,3.99531113088,2.94545575253,10,833919,79621.8828125,3215074.75,-1.49152171612,-3.70646381378,0.395701676607,0,2.34534468628,-0.580422073603,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.136065111525,false
aqaba_lsb_nc10_angm20,900,900,59,2700,1000,500,east,seaward,184631,259,17.0890655957,10.7703862813,10,667837,85293.9921875,3155922.75,17.0738792419,0.720285058022,0.096527941525,0,-22.3363805299,1.95402824134,19.3157416175,seaward,true,topo-bathy.tt3,30,30,30,1,0.581988621151,false
aqaba_lsb_nc10_angm20,900,900,59,2700,1000,500,east,landward_inundated,184631,39,14.6326275605,10.8748582358,10,650129,82592.9921875,3149800.5,-8.45840930939,-11.9402303696,0.745299220085,0,2.70787844508,-3.18731915951,6.13736733955,landward,true,topo-bathy.tt3,30,30,30,1,0.498331678234,false
aqaba_lsb_nc10_angm20,900,900,59,2700,1000,500,east,combined_coastal,184631,298,17.0890655957,13.329635576,10,667837,85293.9921875,3155922.75,17.0738792419,0.720285058022,0.096527941525,0,-22.3363805299,1.95402824134,19.3157416175,seaward,true,topo-bathy.tt3,30,30,30,1,0.581988621151,false
aqaba_lsb_nc10_angm20,900,900,59,2700,1000,500,west,seaward,184631,275,2.89077660206,2.4292559827,10,762862,72749.3203125,3188995,2.37665605545,-1.64562916756,0.13115632534,0,-1.23356099424,-1.04011207819,18.2347430831,seaward,true,topo-bathy.tt3,30,30,30,1,0.0984488636474,false
aqaba_lsb_nc10_angm20,900,900,59,2700,1000,500,west,landward_inundated,184631,106,2.55565917271,1.79075041793,10,833919,79621.8828125,3215074.75,-1.33549368382,-2.17895627022,0.48884293437,0,2.34534468628,-0.580422081053,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.0870360377358,false
aqaba_lsb_nc10_angm20,900,900,59,2700,1000,500,west,combined_coastal,184631,381,2.89077660206,2.46946817317,10,762862,72749.3203125,3188995,2.37665605545,-1.64562916756,0.13115632534,0,-1.23356099424,-1.04011207819,18.2347430831,seaward,true,topo-bathy.tt3,30,30,30,1,0.0984488636474,false
aqaba_lsb_nc10_angm20,900,900,60,2820,1000,500,east,seaward,182880,236,14.1102598994,9.892875496,10,665577,84813.8203125,3155112.5,-11.8728322983,-7.62465000153,13.3800325394,0,-4.065637163,-17.6748933792,4.05865156838,seaward,true,topo-bathy.tt3,30,30,30,1,0.480541821141,false
aqaba_lsb_nc10_angm20,900,900,60,2820,1000,500,east,landward_inundated,182880,57,15.0396828273,10.1193319832,10,653743,83553.34375,3151031,-3.41168832779,-14.647608757,1.02918386459,0,3.09225085227,-2.05194807053,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.512194433463,false
aqaba_lsb_nc10_angm20,900,900,60,2820,1000,500,east,combined_coastal,182880,293,15.0396828273,12.4761047844,10,653743,83553.34375,3151031,-3.41168832779,-14.647608757,1.02918386459,0,3.09225085227,-2.05194807053,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.512194433463,false
aqaba_lsb_nc10_angm20,900,900,60,2820,1000,500,west,seaward,182880,259,3.17183224632,2.50043899721,10,810998,75570.375,3207332,2.8442504406,-1.40383732319,0.849886119366,0,-0.0274932203194,-1.727843225,1.17949170953,seaward,true,topo-bathy.tt3,30,30,30,1,0.10802055064,false
aqaba_lsb_nc10_angm20,900,900,60,2820,1000,500,west,landward_inundated,182880,105,3.17183224632,1.97797811654,10,811070,75570.375,3207362,2.8442504406,-1.40383732319,0.849886119366,0,0.0656470532715,-1.727843225,1.23607013677,landward,true,topo-bathy.tt3,30,30,30,1,0.10802055064,false
aqaba_lsb_nc10_angm20,900,900,60,2820,1000,500,west,combined_coastal,182880,364,3.17183224632,2.67382497424,10,810998,75570.375,3207332,2.8442504406,-1.40383732319,0.849886119366,0,-0.0274932203194,-1.727843225,1.17949170953,seaward,true,topo-bathy.tt3,30,30,30,1,0.10802055064,false
aqaba_lsb_nc10_angm20,900,900,61,2940,1000,500,east,seaward,183834,238,13.5259129307,9.07761850553,10,665577,84813.8203125,3155112.5,-11.8603982925,-6.50240516663,14.0662498474,0,-4.065637163,-17.6748933792,4.05865156838,seaward,true,topo-bathy.tt3,30,30,30,1,0.460641184404,false
aqaba_lsb_nc10_angm20,900,900,61,2940,1000,500,east,landward_inundated,183834,43,14.4839247584,11.9954982087,10,653743,83553.34375,3151031,-3.45471382141,-14.0658817291,0.932118833065,0,3.09225085227,-2.05194813013,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.493267425991,false
aqaba_lsb_nc10_angm20,900,900,61,2940,1000,500,east,combined_coastal,183834,281,14.4839247584,12.5321573768,10,653743,83553.34375,3151031,-3.45471382141,-14.0658817291,0.932118833065,0,3.09225085227,-2.05194813013,4.54949422808,landward,true,topo-bathy.tt3,30,30,30,1,0.493267425991,false
aqaba_lsb_nc10_angm20,900,900,61,2940,1000,500,west,seaward,183834,261,3.28177002635,2.46024028469,10,680019,60714.8398438,3158923.75,3.12067580223,1.01557719707,0.421472877264,0,-2.0317568208,-1.37515255809,29.6229220719,seaward,true,topo-bathy.tt3,30,30,30,1,0.11176461357,false
aqaba_lsb_nc10_angm20,900,900,61,2940,1000,500,west,landward_inundated,183834,111,2.62388908239,1.60932765987,10,833919,79621.8828125,3215074.75,-1.24850678444,-2.30781817436,0.539126574993,0,2.34534468628,-0.5804220438,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.0893596891279,false
aqaba_lsb_nc10_angm20,900,900,61,2940,1000,500,west,combined_coastal,183834,372,3.28177002635,2.51259998956,10,680019,60714.8398438,3158923.75,3.12067580223,1.01557719707,0.421472877264,0,-2.0317568208,-1.37515255809,29.6229220719,seaward,true,topo-bathy.tt3,30,30,30,1,0.11176461357,false
aqaba_lsb_nc10_angm20,900,900,62,3060,1000,500,east,seaward,181446,237,15.4558436387,10.3549528434,10,665484,84783.8046875,3155082.5,-12.0867090225,-9.63299369812,15.1259307861,0,-14.7220649337,-20.6756219864,43.7206574552,seaward,true,topo-bathy.tt3,30,30,30,1,0.526367288933,false
aqaba_lsb_nc10_angm20,900,900,62,3060,1000,500,east,landward_inundated,181446,45,13.2032854913,9.46843507669,10,686770,88445.171875,3161144.75,6.84901189804,11.2879486084,1.39757823944,0,0.0293913588609,-2.8531678915,1.33158778442,landward,true,topo-bathy.tt3,30,30,30,1,0.449653720079,false
aqaba_lsb_nc10_angm20,900,900,62,3060,1000,500,east,combined_coastal,181446,282,15.4558436387,12.1295520565,10,665484,84783.8046875,3155082.5,-12.0867090225,-9.63299369812,15.1259307861,0,-14.7220649337,-20.6756219864,43.7206574552,seaward,true,topo-bathy.tt3,30,30,30,1,0.526367288933,false
aqaba_lsb_nc10_angm20,900,900,62,3060,1000,500,west,seaward,181446,272,2.93441879792,2.23425627972,10,673103,59484.3828125,3157663.5,0.774797320366,2.83028316498,1.33619594574,0,-1.37965320327,-1.20659716427,60.5175774859,seaward,true,topo-bathy.tt3,30,30,30,1,0.0999351509609,false
aqaba_lsb_nc10_angm20,900,900,62,3060,1000,500,west,landward_inundated,181446,96,3.83599010568,1.62185029437,10,833919,79621.8828125,3215074.75,-1.55310297012,-3.50751924515,0.274932354689,0,2.34534468628,-0.580422073603,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.130639242963,false
aqaba_lsb_nc10_angm20,900,900,62,3060,1000,500,west,combined_coastal,181446,368,3.83599010568,2.43717601549,10,833919,79621.8828125,3215074.75,-1.55310297012,-3.50751924515,0.274932354689,0,2.34534468628,-0.580422073603,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.130639242963,false
aqaba_lsb_nc10_angm20,900,900,63,3180,1000,500,east,seaward,184358,228,14.7343902597,10.2110408097,10,665484,84783.8046875,3155082.5,-13.4018983841,-6.12302017212,16.8389987946,0,-14.7220649337,-20.6756210327,43.7206574552,seaward,true,topo-bathy.tt3,30,30,30,1,0.501797328985,false
aqaba_lsb_nc10_angm20,900,900,63,3180,1000,500,east,landward_inundated,184358,46,14.8830076485,11.2794317097,10,668595,85534.0859375,3156222.75,12.229552269,8.4818611145,1.47166955471,0,3.38959053816,-2.81663835049,14.9019690639,landward,true,topo-bathy.tt3,30,30,30,1,0.506858672374,false
aqaba_lsb_nc10_angm20,900,900,63,3180,1000,500,east,combined_coastal,184358,274,14.8830076485,12.5604250917,10,668595,85534.0859375,3156222.75,12.229552269,8.4818611145,1.47166955471,0,3.38959053816,-2.81663835049,14.9019690639,landward,true,topo-bathy.tt3,30,30,30,1,0.506858672374,false
aqaba_lsb_nc10_angm20,900,900,63,3180,1000,500,west,seaward,184358,259,3.00015829407,2.23656037538,10,673555,59274.3046875,3157753.5,1.30684351921,-2.70057582855,0.549144983292,0,-2.8063311718,-1.83716988564,54.774758534,seaward,true,topo-bathy.tt3,30,30,30,1,0.102173988333,false
aqaba_lsb_nc10_angm20,900,900,63,3180,1000,500,west,landward_inundated,184358,99,2.8913552696,1.80442243794,10,833919,79621.8828125,3215074.75,-1.12038850784,-2.66545772552,0.708828628063,0,2.34534468628,-0.580422058702,0.860570865966,landward,true,topo-bathy.tt3,30,30,30,1,0.0984685708645,false
aqaba_lsb_nc10_angm20,900,900,63,3180,1000,500,west,combined_coastal,184358,358,3.00015829407,2.44359381631,10,673555,59274.3046875,3157753.5,1.30684351921,-2.70057582855,0.549144983292,0,-2.8063311718,-1.83716988564,54.774758534,seaward,true,topo-bathy.tt3,30,30,30,1,0.102173988333,false
aqaba_lsb_nc10_angm20,900,900,64,3300,1000,500,east,seaward,180904,229,14.6694659914,10.5935758216,10,665484,84783.8046875,3155082.5,-13.9757966995,-4.45761585236,17.5125980377,0,-14.7220649337,-20.6756212711,43.7206574552,seaward,true,topo-bathy.tt3,30,30,30,1,0.499586255175,false
aqaba_lsb_nc10_angm20,900,900,64,3300,1000,500,east,landward_inundated,180904,52,17.4609514572,12.0674602044,10,650130,82623,3149800.5,-14.4676332474,-9.77611446381,1.02615714073,0,3.26085157871,-3.1873190403,18.0750893991,landward,true,topo-bathy.tt3,30,30,30,1,0.59465364011,false
aqaba_lsb_nc10_angm20,900,900,64,3300,1000,500,east,combined_coastal,180904,281,17.4609514572,13.6108013112,10,650130,82623,3149800.5,-14.4676332474,-9.77611446381,1.02615714073,0,3.26085157871,-3.1873190403,18.0750893991,landward,true,topo-bathy.tt3,30,30,30,1,0.59465364011,false
